iTitleList,cNum,cTitle,mean,links,median,itemCount,priceList
"[['smash', 'court', 'tennis', 'pro', 'tournament'], ['smash', 'court', 'tennis', 'pro', 'tournament'], ['smash', 'court', 'tennis', 'pro', 'tournament'], ['smash', 'court', 'tennis', 'pro', 'tournament', '2', 'uudenveroine'], ['smash', 'court', 'tennis', 'pro', 'tournament'], ['smash', 'court', 'tennis', 'pro', 'tournament', '2']]",213,"['smash', 'court', 'tennis', 'pro', 'tournament', '2', 'uudenveroine']",2.841666666666667,"['https://www.huuto.net/kohteet/smash-court-tennis-pro-tournament-ps2-ale--40/521607229', 'https://www.huuto.net/kohteet/smash-court-tennis-pro-tournament-ps2-ale--40/521607194', 'https://www.huuto.net/kohteet/smash-court-tennis-pro-tournament-ps2-ale--40/521607167', 'https://www.huuto.net/kohteet/ps2-smash-court-tennis-pro-tournament-2-uudenveroine/522683917', 'https://www.huuto.net/kohteet/smash-court-tennis-pro-tournament-ps2-peli/524387067', 'https://www.huuto.net/kohteet/smash-court-tennis-pro-tournament-2/525734998']",2.675,6,[2.35 2.35 2.35 4.   3.   3.  ]
"[['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover', '10074'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover', '2', 'platinum'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['ps', '2', 'need', 'speed', 'undercover', 'pal'], ['need', 'speed', 'undercover', 'ps', '2'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover'], ['need', 'speed', 'undercover']]",214,"['need', 'speed', 'undercover', '10074', '2', 'platinum', 'ps', 'pal']",5.185294117647059,"['https://www.huuto.net/kohteet/ps2-need-for-speed-undercover-uusi/520815474', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-need-for-speed-undercover/521783697', 'https://www.huuto.net/kohteet/need-for-speed---undercover---ps2--10074/524006502', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2-suomijulkaisu/524617343', 'https://www.huuto.net/kohteet/ps2-need-for-speed-undercover/522741847', 'https://www.huuto.net/kohteet/ps2-need-for-speed---undercover-uudenveroinen/525199206', 'https://www.huuto.net/kohteet/ps2-need-for-speed---undercover-2-platinum/522681653', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2-suomijulkaisu/524090967', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2/525765813', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2/525765760', 'https://www.huuto.net/kohteet/ps-2-need-for-speed-undercover-cib-pal-ei-hv/525780761', 'https://www.huuto.net/kohteet/need-for-speed-undercover--ps-2/525690639', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2-ale--40/521059485', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2-peli/524062096', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2-suomijulkaisu/526307425', 'https://www.huuto.net/kohteet/ps2-need-for-speed-undercover-cib/525072141', 'https://www.huuto.net/kohteet/need-for-speed-undercover-ps2-suomijulkaisu/526023702']",5.0,17,"[7.   3.   5.   9.   2.   5.   3.5  9.   8.   4.8  3.   1.   3.95 2.9
 8.   5.   8.  ]"
"[['looney', 'tunes', 'acme', 'arsenal', 'pal', 'sinetöity'], ['looney', 'tunes', 'acme', 'arsenal']]",215,"['looney', 'tunes', 'acme', 'arsenal', 'pal', 'sinetöity']",14.25,"['https://www.huuto.net/kohteet/-looney-tunes-acme-arsenal-ps2-pal-sinetoity-lue-kuvaus/524005296', 'https://www.huuto.net/kohteet/looney-tunes-acme-arsenal-ps2-peli/526367329']",14.25,2,[18.5 10. ]
"[['guilty', 'gear', 'x', 'promo'], ['guilty', 'gear', 'x'], ['guilty', 'gear', 'x'], ['guilty', 'gear', 'x']]",216,"['guilty', 'gear', 'x', 'promo']",17.0,"['https://www.huuto.net/kohteet/guilty-gear-x-ps2-promo/523827014', 'https://www.huuto.net/kohteet/guilty-gear-x-ps2/525610754', 'https://www.huuto.net/kohteet/guilty-gear-x-ps2/524148907', 'https://www.huuto.net/kohteet/guilty-gear-x-ps2-cib/525499066']",19.0,4,[13. 25. 25.  5.]
"[['wrc', 'ii', '2', 'extreme', '450'], ['wrc', 'ii', '2', 'extreme', '425'], ['wrc', 'ii', '2', 'extreme', '489']]",217,"['wrc', 'ii', '2', 'extreme', '450', '425', '489']",2.0,"['https://www.huuto.net/kohteet/wrc-ii-2-extreme---cib---ps2-450/519798898', 'https://www.huuto.net/kohteet/wrc-ii-2-extreme---cib---ps2-425/525459701', 'https://www.huuto.net/kohteet/wrc-ii-2-extreme--ps2-489/526372385']",2.0,3,[2. 2. 2.]
"[['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency', '2'], ['state', 'emergency', '2'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency', '7490'], ['state', 'emergency'], ['state', 'emergency'], ['state', 'emergency']]",218,"['state', 'emergency', '2', '7490']",3.9423076923076925,"['https://www.huuto.net/kohteet/state-of-emergency-ps2--40/523743613', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/521607579', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/521607313', 'https://www.huuto.net/kohteet/state-of-emergency-2-ps2/523562704', 'https://www.huuto.net/kohteet/state-of-emergency-2---ps2/523558592', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/524577445', 'https://www.huuto.net/kohteet/ps2-state-of-emergency-uudenveroinen/525270554', 'https://www.huuto.net/kohteet/state-of-emergency/525598950', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-state-of-emergency/523961053', 'https://www.huuto.net/kohteet/state-of-emergency--ps2--7490/523774915', 'https://www.huuto.net/kohteet/ps2-state-of-emergency-uudenveroinen/523676981', 'https://www.huuto.net/kohteet/state-of-emergency-ps2/525558089', 'https://www.huuto.net/kohteet/state-of-emergency-ps2-ale--40/521607092']",3.0,13,[2.35 2.35 2.35 5.9  7.5  1.75 5.   3.5  1.7  3.   5.5  8.   2.35]
"[['monster', 'trux', 'arenas', 'special', 'edition'], ['monster', 'trux', 'arenas'], ['monster', 'trux', 'arenas', 'special', 'edition', '41', '872', 'k']]",219,"['monster', 'trux', 'arenas', 'special', 'edition', '41', '872', 'k']",7.483333333333333,"['https://www.huuto.net/kohteet/monster-trux-arenas---special-edition-ps2/522405755', 'https://www.huuto.net/kohteet/ps2-peli-monster-trux-arenas/525338230', 'https://www.huuto.net/kohteet/monster-trux-arenas-special-edition41872kps2/525576701']",6.95,3,[9.   6.5  6.95]
"[['iss', 'international', 'superstar', 'soccer'], ['international', 'superstar', 'soccer', '2', 'hyvä'], ['iss', 'international', 'superstar', 'soccer']]",220,"['iss', 'international', 'superstar', 'soccer', '2', 'hyvä']",3.516666666666667,"['https://www.huuto.net/kohteet/iss---international-superstar-soccer-ps2-peli/522124411', 'https://www.huuto.net/kohteet/international-superstar-soccer-2-ps2-cib-hyva-kunto/523869620', 'https://www.huuto.net/kohteet/iss-international-superstar-soccer-ps2--40/521607474']",3.55,3,[5.   2.   3.55]
"[['star', 'wars', 'force', 'unleashed'], ['star', 'wars', 'force', 'unleashed'], ['star', 'wars', 'force', 'unleashed'], ['star', 'wars', 'force', 'unleashed'], ['star', 'wars', 'force', 'unleashed', 'platinum'], ['star', 'wars', 'force', 'unleashed'], ['star', 'wars', 'force', 'unleashed']]",221,"['star', 'wars', 'force', 'unleashed', 'platinum']",8.971428571428572,"['https://www.huuto.net/kohteet/star-wars---force-unleashed-ps2/520123765', 'https://www.huuto.net/kohteet/star-wars---force-unleashed-ps2/520843190', 'https://www.huuto.net/kohteet/star-wars---force-unleashed-ps2/524267327', 'https://www.huuto.net/kohteet/star-wars---force-unleashed-ps2/525100960', 'https://www.huuto.net/kohteet/star-wars-the-force-unleashed-platinum-ps2/522410213', 'https://www.huuto.net/kohteet/star-wars---force-unleashed-ps2/523585453', 'https://www.huuto.net/kohteet/star-wars-the-force-unleashed-ps2/521607089']",10.0,7,[11.  11.  10.  10.   5.9 10.   4.9]
"[['world', 'rally', 'championship', 'playstation', '2'], ['world', 'rally', 'championship'], ['ps', '2', 'world', 'rally', 'championship', 'pal'], ['world', 'rally', 'championship'], ['world', 'rally', 'championship'], ['world', 'rally', 'championship'], ['playstation', '2', 'world', 'rally', 'championship'], ['world', 'rally', 'championship']]",222,"['world', 'rally', 'championship', 'playstation', '2', 'ps', 'pal']",4.2375,"['https://www.huuto.net/kohteet/world-rally-championship-playstation-2/523843268', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-world-rally-championship/523961056', 'https://www.huuto.net/kohteet/ps-2-world-rally-championship-cib-pal/525731991', 'https://www.huuto.net/kohteet/world-rally-championship-ps2-ale--40/523743346', 'https://www.huuto.net/kohteet/ps2-world-rally-championship-uudenveroinen/522627079', 'https://www.huuto.net/kohteet/world-rally-championship-ps2-ale--40/523743945', 'https://www.huuto.net/kohteet/playstation-2-world-rally-championship/526277554', 'https://www.huuto.net/kohteet/world-rally-championship/526378131']",2.975,8,[12.    3.    2.    2.95  5.    2.95  2.    4.  ]
"[['aliens', 'vs', 'predator', 'extinction'], ['alien', 'versus', 'predator', 'extinction']]",223,"['aliens', 'vs', 'predator', 'extinction', 'alien', 'versus']",12.25,"['https://www.huuto.net/kohteet/aliens-vs-predator-extinction-ps2/524210290', 'https://www.huuto.net/kohteet/alien-versus-predator-extinction-ps2/526219137']",12.25,2,[15.   9.5]
"[['star', 'trek', 'conquest'], ['star', 'trek', 'conquest'], ['star', 'trek', 'conquest', '9471'], ['star', 'trek', 'conquest'], ['star', 'trek', 'conquest'], ['star', 'trek', 'conquest'], ['star', 'trek', 'conquest'], ['star', 'trek', 'conquest'], ['ps', '2', 'star', 'trek', 'conquest', 'pk', 't'], ['star', 'trek', 'conquest', 'playstation', '2'], ['star', 'trek', 'conquest'], ['star', 'trek', 'conquest']]",224,"['star', 'trek', 'conquest', '9471', 'ps', '2', 'pk', 't', 'playstation']",6.293333333333333,"['https://www.huuto.net/kohteet/star-trek---conquest-ps2/520168711', 'https://www.huuto.net/kohteet/ps2-star-trek---conquest-uudenveroinen/521790895', 'https://www.huuto.net/kohteet/star-trek---conquest---ps2--9471/521602963', 'https://www.huuto.net/kohteet/star-trek---conquest-ps2/524262249', 'https://www.huuto.net/kohteet/star-trek-conquest---ps2/525016113', 'https://www.huuto.net/kohteet/star-trek-conquest---ps2/525132716', 'https://www.huuto.net/kohteet/star-trek-conquest---ps2/524865245', 'https://www.huuto.net/kohteet/ps2---star-trek-conquest/525157952', 'https://www.huuto.net/kohteet/ps-2--peli-star-trek-conquest-sispkt/523933540', 'https://www.huuto.net/kohteet/star-trek---conquest-playstation-2--peli-ale/524969495', 'https://www.huuto.net/kohteet/ps2-star-trek---conquest/526269249', 'https://www.huuto.net/kohteet/star-trek-conquest--ps2/525687661']",5.0,12,[10.    5.    6.5  10.    4.5   2.7   3.5   5.    9.9   8.62  5.    4.8 ]
"[['toca', 'race', 'driver'], ['toca', 'race', 'driver', '9861'], ['toca', 'race', 'driver', '2'], ['toca', 'race', 'driver'], ['toca', 'race', 'driver', '2'], ['toca', 'race', 'driver', '2'], ['toca', 'race', 'driver', '2'], ['toca', 'race', 'driver'], ['toca', 'race', 'driver', '2'], ['toca', 'race', 'driver', '2', '11546']]",225,"['toca', 'race', 'driver', '9861', '2', '11546']",4.970000000000001,"['https://www.huuto.net/kohteet/toca-race-driver-ps2/521598519', 'https://www.huuto.net/kohteet/toca-race-driver--ps2--9861/520793538', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-toca-race-driver-2/523961054', 'https://www.huuto.net/kohteet/toca-race-driver-ps2/524795601', 'https://www.huuto.net/kohteet/toca-race-driver-2-ps2/523562787', 'https://www.huuto.net/kohteet/toca-race-driver-2-ps2/525913363', 'https://www.huuto.net/kohteet/toca-race-driver-2-ps2/526312746', 'https://www.huuto.net/kohteet/toca-race-driver-ps2/526312676', 'https://www.huuto.net/kohteet/toca-race-driver-2-ps2/521598373', 'https://www.huuto.net/kohteet/toca-race-driver-2-----ps2--11546/525691660']",5.0,10,[7.  3.5 3.  3.  5.9 2.8 5.  5.  9.  5.5]
"[['nba', '2k9'], ['nba', '2k9'], ['ps', '2', 'nba', '2k11', 'pal'], ['ps', '2', 'nba', '2k9', 'pal']]",226,"['nba', '2k9', 'ps', '2', '2k11', 'pal']",2.25,"['https://www.huuto.net/kohteet/ps2-peli-nba-2k9/520345623', 'https://www.huuto.net/kohteet/nba-2k9--ps2-/521346030', 'https://www.huuto.net/kohteet/ps-2-nba-2k11-cib-pal/526224787', 'https://www.huuto.net/kohteet/ps-2-nba-2k9-cib-pal/526224762']",2.25,4,[2.5 2.5 2.  2. ]
"[['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent', '25', '724', 'k'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent', '30'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent'], ['goldeneye', 'rogue', 'agent', '459'], ['goldeneye', 'rogue', 'agent']]",227,"['goldeneye', 'rogue', 'agent', '25', '724', 'k', '30', '459']",4.482608695652174,"['https://www.huuto.net/kohteet/goldeneye---rogue-agent-ps2/520114498', 'https://www.huuto.net/kohteet/goldeneye---rogue-agent-ps2/520841739', 'https://www.huuto.net/kohteet/goldeneye---rogue-agent-ps2/524314198', 'https://www.huuto.net/kohteet/ps2-goldeneye---rogue-agent/524460674', 'https://www.huuto.net/kohteet/goldeneye---rogue-agent-ps2/524796816', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/525327608', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/525327318', 'https://www.huuto.net/kohteet/goldeneye---rogue-agent-ps2/525403193', 'https://www.huuto.net/kohteet/ps2-goldeneye---rogue-agent/522681616', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2/525714496', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/524577113', 'https://www.huuto.net/kohteet/ps2-goldeneye-rogue-agent/525571459', 'https://www.huuto.net/kohteet/goldeneyerogue-agent25724kps2/525176650', 'https://www.huuto.net/kohteet/ps2-goldeneye-rogue-agent-uudenveroinen/524459976', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/521379338', 'https://www.huuto.net/kohteet/goldeneye--rogue-agent-ps2-cib/523869473', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/521059630', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2--30-ale--40/521059582', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/521058440', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent/522240305', 'https://www.huuto.net/kohteet/goldeneye-rogue-agent-ps2-ale--40/525327278', 'https://www.huuto.net/kohteet/goldeneye---rogue-agent---cib---ps2-459/524388305', 'https://www.huuto.net/kohteet/goldeneye---rogue-agent-ps2/525830671']",3.0,23,"[8.   8.   8.   4.5  8.   2.95 2.95 8.   5.   2.8  2.95 2.   7.5  5.
 2.35 1.   2.95 0.9  2.95 3.   3.3  3.   8.  ]"
"[['splinter', 'cell', 'chaos', 'theory'], ['ps', '2', 'splinter', 'cell', 'chaos', 'theory', 'pal'], ['tom', 'clancys', 'splinter', 'cell', 'chaos', 'theory'], ['splinter', 'cell', 'chaos', 'theory'], ['tom', 'clancys', 'splinter', 'cell', 'chaos', 'theory'], ['splinter', 'cell', 'chaos', 'theory']]",228,"['splinter', 'cell', 'chaos', 'theory', 'ps', '2', 'pal', 'tom', 'clancys']",4.825,"['https://www.huuto.net/kohteet/splinter-cell-chaos-theory-ps2-ale--40/521058331', 'https://www.huuto.net/kohteet/ps-2-splinter-cell-chaos-theory-cib-pal-ei-hv/525511170', 'https://www.huuto.net/kohteet/ps2-tom-clancys---splinter-cell---chaos-theory/525200083', 'https://www.huuto.net/kohteet/ps2--splinter-cell-chaos-theory-cib/525706638', 'https://www.huuto.net/kohteet/ps2-tom-clancys---splinter-cell---chaos-theory/525200097', 'https://www.huuto.net/kohteet/ps2--splinter-cell-chaos-theory/523574068']",5.0,6,[1.95 4.   5.   7.   5.   6.  ]
"[['lego', 'indiana', 'jones', 'adventures'], ['ps', '2', 'lego', 'indiana', 'jones', 'adventures', 'pal'], ['lego', 'indiana', 'jones', 'adventures', '11566'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures', '30'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures'], ['lego', 'indiana', 'jones', 'adventures', '493']]",229,"['lego', 'indiana', 'jones', 'adventures', 'ps', '2', 'pal', '11566', '30', '493']",5.285714285714286,"['https://www.huuto.net/kohteet/ps2---lego-indiana-jones--the-original-adventures/523971659', 'https://www.huuto.net/kohteet/ps-2-lego-indiana-jones-the-original-adventures-cib-pal/525506683', 'https://www.huuto.net/kohteet/lego-indiana-jones--the-original-adventures----ps2--11566/519837589', 'https://www.huuto.net/kohteet/lego-indiana-jones-the-original-adventures-ps2-peli/525441563', 'https://www.huuto.net/kohteet/ps2-lego-indiana-jones-the-original-adventures-cib/525758108', 'https://www.huuto.net/kohteet/lego-indiana-jones-the-original-adventures---ps2/525800798', 'https://www.huuto.net/kohteet/lego-indiana-jones-original-adventures/525734783', 'https://www.huuto.net/kohteet/ps2-lego-indiana-jones-the-original-adventures-cib/525526114', 'https://www.huuto.net/kohteet/lego-indiana-jones-the-original-adventures-ps2--30/525327052', 'https://www.huuto.net/kohteet/lego-indiana-jones-the-original-adventures-ps2-peli/526327899', 'https://www.huuto.net/kohteet/lego-indiana-jones--the-original-adventures--ps2/526353919', 'https://www.huuto.net/kohteet/lego-indiana-jones--the-original-adventures--ps2/526326768', 'https://www.huuto.net/kohteet/lego-indiana-jones--the-original-adventures--ps2/526327209', 'https://www.huuto.net/kohteet/lego-indiana-jones-the-original-adventures---cib--ps2-493/526372849']",5.75,14,[ 4.   3.   6.5  3.   5.5  1.5  4.   6.   7.9  6.  10.   6.8  3.8  6. ]
"[['motorsiege', 'warriors', 'primetime'], ['motorsiege', 'warriors', 'primetime'], ['motorsiege', 'warriors', 'primetime', '8284'], ['motorsiege', 'warriors', 'primetime'], ['motorsiege', 'warriors', 'primetime', '9396'], ['motorsiege', 'warriors', 'primetime', '14', '729', 'ajoammunta']]",230,"['motorsiege', 'warriors', 'primetime', '8284', '9396', '14', '729', 'ajoammunta']",5.133333333333334,"['https://www.huuto.net/kohteet/ps2-motorsiege---warriors-of-primetime/525436979', 'https://www.huuto.net/kohteet/ps2--motorsiege--warriors-of-primetime--sispostikulut-/523222791', 'https://www.huuto.net/kohteet/motorsiege-warriors-of-primetime--ps2--8284/522158574', 'https://www.huuto.net/kohteet/motorsiege--warriors-of-primetime-ps2/526067754', 'https://www.huuto.net/kohteet/motorsiege-warriors-of-primetime---ps2--9396/526001073', 'https://www.huuto.net/kohteet/motorsiegewarriors-of-primetime14729ps2ajoammunta/525470058']",4.9,6,[5.  7.  5.  4.8 4.5 4.5]
"[['espn', 'nba', '2night', '2002'], ['espn', 'nba', '2k5'], ['espn', 'nba', '2k5', 'huippu'], ['espn', 'nba', '2k5'], ['espn', 'nba', 'basketball']]",231,"['espn', 'nba', '2night', '2002', '2k5', 'huippu', 'basketball']",1.6,"['https://www.huuto.net/kohteet/ps2-espn-nba-2night-2002/524701902', 'https://www.huuto.net/kohteet/ps2-espn-nba-2k5/525194938', 'https://www.huuto.net/kohteet/espn-nba-2k5-ps2-cib-huippu-kunto/523869431', 'https://www.huuto.net/kohteet/ps2-espn-nba-2k5/525824166', 'https://www.huuto.net/kohteet/ps2-espn-nba-basketball/526324432']",1.5,5,[3.  1.5 1.  1.  1.5]
"[['sims', 'ryntää', 'raitille'], ['sims', 'ryntää', 'raitille'], ['sims', 'ryntää', 'raitille'], ['sims', 'ryntää', 'raitille', '343'], ['sims', 'ryntää', 'raitille'], ['sims', 'ryntää', 'raitille'], ['sims', 'ryntää', 'raitille'], ['sims', 'ryntää', 'raitille'], ['ps', '2', 'sims', 'ryntää', 'raitille', 'pal'], ['sims', 'ryntää', 'raitille', '12118'], ['sims', 'ryntää', 'raitille', '484']]",232,"['sims', 'ryntää', 'raitille', '343', 'ps', '2', 'pal', '12118', '484']",4.095454545454545,"['https://www.huuto.net/kohteet/sims---ryntaa-raitille-ps2/520889697', 'https://www.huuto.net/kohteet/sims---ryntaa-raitille-ps2/523726048', 'https://www.huuto.net/kohteet/sims-ryntaa-raitille-ps2--40/523743230', 'https://www.huuto.net/kohteet/the-sims-ryntaa-raitille---cib-343/522899041', 'https://www.huuto.net/kohteet/sims---ryntaa-raitille-ps2/523627318', 'https://www.huuto.net/kohteet/the-sims-ryntaa-raitille-ps2-suomi/525684929', 'https://www.huuto.net/kohteet/the-sims-ryntaa-raitille-ps2-suomi/525684893', 'https://www.huuto.net/kohteet/the-sims-ryntaa-raitille--ps2/521322410', 'https://www.huuto.net/kohteet/ps-2-the-sims-ryntaa-raitille-cib-pal-ei-hv/526160669', 'https://www.huuto.net/kohteet/the-sims-ryntaa-raitille----ps2--12118/522055986', 'https://www.huuto.net/kohteet/the-sims-ryntaa-raitille---cib-484/526372374']",4.8,11,[5.   5.   3.95 3.   5.   4.8  4.8  5.   2.   4.5  2.  ]
